"season","sampling_date","site","tree","fig","foundress_number","pegoscapus_f","pegoscapus_m","LO1_f","SO1_f","SO2_f","idarnes_m","heterandrium_1_f","heterandrium_1_mw","heterandrium_1_mu","heterandrium_2_f","heterandrium_2_mw","heterandrium_2_mu","ficicola_f","ficicola_m","physothorax_f","physothorax_m","sycophila","unidentified_idarnes","unidentified_wasps"
"F2012","24-11-12",96,"73","29",1,26,5,10,1,2,2,0,0,0,2,0,0,0,0,1,7,0,0,0
"F2012","24-11-12",96,"73","30",2,0,1,25,0,2,5,2,2,3,0,0,1,0,1,0,0,0,0,0
"F2012","24-11-12",96,"73","31",1,21,9,13,0,0,8,0,0,3,2,0,2,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","32",1,3,0,19,0,5,2,2,1,1,0,0,0,0,0,0,0,0,5,0
"F2012","24-11-12",96,"73","33",2,106,14,28,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","34",2,41,10,26,0,1,4,11,1,2,0,0,0,2,0,0,0,0,0,0
"F2012","24-11-12",96,"73","35",3,3,6,18,0,6,4,1,1,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","36",1,55,10,30,0,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","37",1,39,0,8,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","38",NA,84,6,17,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","39",1,3,0,3,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,1
"F2012","24-11-12",96,"73","40",1,75,4,0,2,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","41",1,62,7,13,0,0,4,5,0,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","42",1,95,7,15,1,1,10,5,2,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","43",1,4,3,4,2,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","44",1,5,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","45",2,0,12,15,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","46",1,42,4,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","48",2,14,13,17,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","49",1,0,1,7,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","50",1,112,1,17,0,0,4,3,2,2,0,0,0,0,1,0,0,0,0,0
"F2012","24-11-12",96,"73","51",1,114,3,26,0,2,10,2,2,1,0,0,0,0,0,1,0,0,0,0
"F2012","24-11-12",96,"73","52",3,2,33,4,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
"F2012","24-11-12",96,"73","53",1,125,10,38,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","54",NA,7,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
"F2012","24-11-12",96,"73","55",1,36,14,8,1,1,6,0,2,0,0,0,2,1,0,0,0,0,0,3
"F2012","24-11-12",96,"73","56",1,37,0,12,1,11,6,1,4,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","57",2,104,19,9,13,0,1,0,1,1,3,1,3,0,1,0,0,0,0,0
"F2012","24-11-12",96,"73","58",1,75,1,16,3,0,7,5,1,3,0,0,0,2,0,0,0,0,0,0
"F2012","24-11-12",96,"73","59",0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","60",1,6,5,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","61",1,0,31,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","62",2,1,6,18,0,0,19,2,2,3,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","63",3,1,14,15,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","64",1,67,17,18,2,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","65",1,27,0,5,1,0,4,6,3,3,1,1,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","66",1,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","67",1,34,1,0,7,11,0,0,5,2,0,0,4,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","68",1,6,11,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","69",1,1,2,26,1,0,3,2,1,3,0,0,0,0,0,0,0,0,0,1
"F2012","24-11-12",96,"73","70",4,54,14,13,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","71",1,3,9,2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0
"F2012","24-11-12",96,"73","72",2,2,2,15,0,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","73",1,95,7,27,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0
"F2012","24-11-12",96,"73","74",1,38,2,29,0,0,5,0,0,1,5,3,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","75",1,0,11,23,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0,0
"F2012","24-11-12",96,"73","76",1,14,8,0,0,6,5,0,0,0,0,1,0,0,0,0,16,0,0,0
"F2012","24-11-12",96,"73","77",1,79,33,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"F2012","24-11-12",96,"73","78",2,0,4,27,0,0,14,7,5,4,0,0,1,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","79",1,42,2,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","80",1,36,1,6,3,0,0,3,2,1,0,1,1,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","81",2,59,7,7,5,3,4,1,0,2,2,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","82",1,14,2,12,4,1,3,13,0,5,1,0,0,0,2,0,0,0,0,0
"F2012","24-11-12",96,"73","83",1,0,3,21,5,0,2,12,4,10,1,0,3,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","84",3,2,6,5,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","85",1,145,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","86",1,62,11,8,0,0,5,5,1,5,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","87",1,42,15,18,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","88",1,44,0,12,4,0,9,4,3,3,0,0,2,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","89",2,99,0,19,11,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","90",1,2,5,12,0,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","91",1,33,2,16,0,0,4,17,3,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"96","1",2,20,9,23,0,9,8,1,0,1,1,1,4,0,1,0,1,0,0,0
"F2012","19-11-12",70,"02","1",1,4,2,0,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","1",2,16,8,0,0,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","2",1,6,1,6,10,0,4,1,0,0,3,1,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","3",3,0,0,6,12,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","4",3,5,6,8,25,5,24,0,0,0,2,2,4,0,0,0,0,1,0,0
"F2012","19-11-12",70,"04","5",NA,26,0,1,28,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0
"F2012","19-11-12",70,"04","6",1,11,1,21,1,1,21,0,0,0,2,0,2,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","7",1,2,1,0,27,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","8",2,12,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","9",4,0,3,2,1,0,7,0,0,0,1,0,4,0,0,0,0,0,0,0
"F2012","19-11-12",70,"04","10",4,9,1,4,6,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"08","1",1,0,15,19,3,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"18","1",NA,28,4,3,18,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"22","1",1,8,15,19,0,7,8,0,0,0,1,2,1,1,1,0,0,0,0,0
"F2012","19-11-12",70,"22","2",1,35,44,8,7,7,20,0,0,0,1,0,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"22N","1",4,29,22,2,16,25,4,0,0,0,0,0,0,0,0,2,0,0,0,0
"F2012","19-11-12",70,"22N","2",2,20,5,5,10,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"22N","3",1,0,0,10,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"56","1",1,20,1,4,5,0,7,2,3,3,0,0,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","1",1,0,0,24,12,0,9,4,4,1,6,0,6,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","2",4,20,0,3,5,4,1,2,0,1,3,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","3",1,0,0,4,3,0,9,0,3,3,0,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","4",1,26,2,4,3,9,7,2,6,5,1,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","5",1,15,1,2,7,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","6",1,27,0,6,1,12,7,8,3,1,0,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","7",1,34,1,1,7,14,8,0,2,1,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","8",1,0,0,19,0,4,6,0,1,3,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","9",1,12,2,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","10",1,0,0,3,0,0,16,0,0,0,0,0,0,4,3,0,0,0,0,0
"F2012","19-11-12",70,"58","11",1,11,5,12,18,3,32,2,15,3,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","12",1,23,0,10,6,27,10,2,0,1,11,4,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","13",1,0,0,8,1,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","14",1,22,0,4,4,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","15",1,12,1,10,11,7,44,3,2,1,0,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","16",1,23,0,6,3,1,20,5,7,5,0,0,0,1,0,0,0,0,0,0
"F2012","19-11-12",70,"58","17",1,0,0,3,10,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","18",1,2,1,9,3,4,19,1,0,6,1,0,2,1,0,0,0,0,0,0
"F2012","19-11-12",70,"58","19",2,10,3,9,0,3,21,0,2,3,0,3,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","20",2,0,0,5,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","21",1,30,2,1,21,9,21,0,0,0,1,0,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","22",1,24,4,6,28,0,17,1,0,0,1,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","23",1,7,1,6,10,8,8,1,5,1,2,2,4,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","24",3,55,9,20,19,16,30,1,5,13,4,0,7,0,1,0,0,0,0,0
"F2012","19-11-12",70,"58","25",1,13,1,17,14,7,69,3,2,1,0,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","26",1,1,1,37,5,1,69,0,5,5,0,1,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","27",1,15,0,23,11,11,8,3,1,9,2,0,5,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","28",2,3,2,14,5,5,24,1,0,7,1,0,2,1,1,0,2,0,0,0
"F2012","19-11-12",70,"58","29",1,0,1,6,0,6,23,0,1,1,0,1,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","30",1,14,0,5,6,17,17,5,5,6,1,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","31",1,20,23,25,9,9,20,3,7,4,2,0,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","32",2,0,0,23,2,3,8,1,0,7,0,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","33",1,20,23,3,9,9,7,2,3,3,2,0,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","34",1,0,0,8,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","35",1,15,0,8,10,7,0,2,0,5,2,0,2,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","36",1,18,6,20,9,19,25,1,0,2,6,1,4,0,0,0,0,0,0,0
"F2012","19-11-12",70,"58","37",1,2,0,6,5,4,5,3,8,4,2,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","1",NA,4,1,8,4,12,3,0,0,1,0,0,1,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","2",2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","3",NA,5,1,10,10,7,20,6,1,5,3,0,3,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","4",1,12,4,62,1,3,13,7,0,3,4,0,1,0,1,0,0,0,0,0
"F2012","19-11-12",70,"59","5",2,7,0,4,10,3,7,2,0,0,4,1,3,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","6",1,27,3,17,2,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","7",3,22,0,7,24,9,3,0,0,1,1,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","8",2,10,1,6,14,0,11,0,0,0,2,0,0,0,0,1,0,0,0,0
"F2012","19-11-12",70,"59","9",2,24,3,12,27,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","10",1,28,0,14,45,7,9,0,0,0,1,0,0,4,0,0,0,0,0,0
"F2012","19-11-12",70,"59","11",2,0,0,2,5,4,10,0,0,0,1,0,0,0,0,4,1,0,0,0
"F2012","19-11-12",70,"59","12",2,12,4,9,13,7,4,0,0,0,0,0,0,1,0,1,0,0,0,0
"F2012","19-11-12",70,"59","13",1,8,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","14",2,2,3,0,1,0,9,1,0,3,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","15",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","16",2,27,2,10,20,19,18,2,0,0,0,0,0,2,0,0,0,0,0,0
"F2012","19-11-12",70,"59","17",1,0,3,0,1,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","18",3,38,4,10,24,6,25,0,0,0,1,0,0,2,1,0,0,0,0,0
"F2012","19-11-12",70,"59","19",1,12,3,5,15,5,13,0,0,0,1,0,0,0,2,0,0,0,0,0
"F2012","19-11-12",70,"59","20",1,12,0,13,18,14,22,0,0,1,1,0,0,1,0,1,0,0,0,0
"F2012","19-11-12",70,"59","21",2,0,0,5,27,9,22,0,0,0,3,0,2,0,0,0,1,0,0,0
"F2012","19-11-12",70,"59","22",1,22,18,2,11,15,14,0,0,0,1,0,0,0,0,3,0,0,0,0
"F2012","19-11-12",70,"59","23",1,28,4,3,18,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","24",1,46,8,0,11,8,6,1,3,6,1,0,6,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","25",1,9,2,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"59","26",1,0,0,32,3,9,50,0,0,0,1,0,4,0,1,2,0,0,0,0
"F2012","19-11-12",70,"93A","1",1,67,2,1,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","2",1,30,10,11,21,21,9,0,0,4,0,0,0,2,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","3",2,23,1,0,38,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","4",NA,43,2,0,11,12,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","5",1,38,3,1,19,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","6",1,16,11,1,19,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","7",1,2,6,6,14,14,21,0,0,0,1,0,0,0,0,1,1,0,0,0
"F2012","19-11-12",70,"93A","8",2,52,2,17,4,8,5,1,1,3,1,2,0,0,0,2,0,0,0,0
"F2012","19-11-12",70,"93A","9",1,1,24,11,6,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0
"F2012","19-11-12",70,"93A","10",1,77,6,6,25,22,25,0,0,0,0,0,2,1,0,1,0,0,0,0
"F2012","19-11-12",70,"93A","11",3,0,0,0,9,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","12",1,0,0,1,21,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","13",2,118,20,5,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
"F2012","19-11-12",70,"93A","14",1,34,6,10,17,24,14,0,0,0,1,0,3,0,1,0,0,0,0,0
"F2012","19-11-12",70,"93A","15",1,1,0,9,5,7,15,0,1,0,1,0,0,0,0,5,0,0,0,0
"S2013","18-05-13",158,"25","2",1,1,0,5,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"25","3",1,0,0,0,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","1",1,20,0,49,7,15,12,0,0,0,1,0,1,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","2",1,6,1,24,3,6,11,7,2,2,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","3",1,51,8,3,4,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","4",1,2,11,9,0,16,10,0,0,0,0,0,0,0,2,0,0,0,0,0
"S2013","18-05-13",158,"29","5",2,1,2,6,7,27,24,0,0,0,0,0,3,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","6",2,0,0,7,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","7",1,0,0,55,1,0,6,8,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","8",2,33,4,29,4,11,19,2,1,0,4,3,0,4,2,0,0,0,0,0
"S2013","18-05-13",158,"29","9",0,0,0,41,0,0,36,1,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","10",1,0,9,1,10,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","11",0,0,0,27,4,4,21,4,2,1,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","12",NA,0,21,16,8,22,10,5,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","13",1,2,2,9,2,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","14",1,0,45,34,3,14,7,4,1,1,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","15",1,1,0,34,2,8,39,0,0,0,0,0,0,0,0,0,0,0,0,1
"S2013","18-05-13",158,"29","16",1,0,0,34,3,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","17",0,0,0,40,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","19",1,9,2,2,0,1,11,1,0,2,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","20",1,0,0,37,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","21",1,24,4,31,0,38,20,0,0,0,1,0,0,0,0,0,0,0,2,0
"S2013","18-05-13",158,"29","22",1,14,5,11,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"S2013","18-05-13",158,"29","23",1,26,4,19,3,14,6,0,0,0,0,0,0,1,4,0,0,0,0,0
"S2013","18-05-13",158,"29","24",1,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","25",1,8,6,0,15,21,13,0,0,0,0,0,0,0,0,0,0,0,3,0
"S2013","18-05-13",158,"29","26",0,0,0,29,0,12,24,1,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","27",2,28,3,16,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","28",1,50,20,6,6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","29",1,43,6,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","30",1,49,8,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","31",1,9,2,40,4,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","32",1,6,9,39,11,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","34",2,11,4,11,8,23,20,3,1,0,1,0,1,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","35",1,0,0,61,0,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","36",0,0,0,43,0,7,30,4,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","37",1,27,6,3,1,3,23,0,1,2,2,0,1,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","38",0,0,0,39,2,11,25,7,0,2,6,0,1,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","39",1,0,0,20,0,1,8,12,2,2,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","40",2,3,1,2,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","41",1,61,7,20,5,19,13,0,0,0,3,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","42",1,0,0,46,0,21,18,0,0,0,0,0,3,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","43",1,0,0,29,5,6,5,2,0,1,0,0,0,0,0,0,0,0,5,0
"S2013","18-05-13",158,"29","44",1,4,3,23,0,16,20,0,0,0,0,0,0,2,0,0,0,0,1,0
"S2013","18-05-13",158,"29","45",0,0,0,26,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","46",1,19,0,14,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","47",1,15,6,10,7,12,14,0,0,0,1,0,1,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","48",1,9,5,17,2,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","49",1,1,0,32,2,8,23,0,0,0,0,1,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","50",2,0,0,29,4,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","52",1,38,8,21,0,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","53",1,18,6,14,3,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","54",2,17,6,8,2,5,12,0,0,0,1,1,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"29","55",1,0,0,7,0,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","1",2,89,18,36,0,1,22,3,3,2,0,0,0,1,2,0,0,0,1,0
"S2013","18-05-13",158,"41","2",1,68,14,37,0,13,29,0,2,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","3",2,103,8,22,0,33,29,2,1,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","4",0,0,0,30,0,0,18,29,4,4,0,1,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","5",1,15,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","6",0,0,0,25,0,0,17,0,0,1,0,0,0,0,0,1,1,0,0,0
"S2013","18-05-13",158,"41","7",1,20,1,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","9",1,3,0,17,3,5,15,1,2,1,0,0,1,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","11",1,0,1,30,2,0,13,10,0,4,1,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","12",1,35,6,1,15,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","13",0,0,0,43,0,2,21,0,0,1,0,0,0,0,1,0,0,0,5,0
"S2013","18-05-13",158,"41","14",1,38,5,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","15",1,0,0,94,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","17",1,12,4,29,0,0,16,1,5,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","19",2,134,17,52,2,14,23,1,1,0,0,0,0,0,0,0,0,0,3,0
"S2013","18-05-13",158,"41","20",1,58,6,30,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","21",1,30,3,5,11,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","22",3,33,2,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","23",1,0,0,51,0,3,17,6,1,3,0,0,0,0,0,0,0,0,0,0
"S2013","18-05-13",158,"41","25",NA,14,9,16,3,9,8,1,1,0,0,0,0,1,0,0,0,0,0,0
"S2013","18-05-13",158,"41","27",1,5,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"07","1",1,63,8,1,4,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","21-05-13",172,"07","4",2,0,1,35,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
